date,competition,season,home_team,away_team,home_goals,away_goals,neutral_site,home_odds,draw_odds,away_odds,home_xg,away_xg,result,actual_outcome_id,source_file
2026-05-04,Bundesliga 2025-26,2025-26,Union Berlin,St Pauli,1,1,False,2.08,3.13,3.67,,,D,1,2526_D1.csv
2026-05-04,La Liga 2025-26,2025-26,Alaves,Osasuna,2,2,False,2.43,3.11,2.97,,,D,1,2526_SP1.csv
2026-05-04,La Liga 2025-26,2025-26,Getafe,Ath Bilbao,2,0,False,2.99,2.82,2.63,,,H,0,2526_SP1.csv
2026-05-04,La Liga 2025-26,2025-26,Oviedo,Sevilla,1,0,False,2.82,2.97,2.64,,,H,0,2526_SP1.csv
2026-05-04,La Liga 2025-26,2025-26,Valencia,Celta,2,3,False,2.3,3.22,3.07,,,A,2,2526_SP1.csv
2026-05-04,Ligue 1 2025-26,2025-26,Angers,Lyon,0,0,False,4.59,3.45,1.78,,,D,1,2526_F1.csv
2026-05-04,Ligue 1 2025-26,2025-26,Le Havre,Auxerre,1,1,False,2.49,3.1,2.9,,,D,1,2526_F1.csv
2026-05-04,Ligue 1 2025-26,2025-26,Lorient,Paris FC,1,1,False,2.22,3.24,3.21,,,D,1,2526_F1.csv
2026-05-04,Ligue 1 2025-26,2025-26,Metz,Nantes,0,0,False,2.87,3.22,2.43,,,D,1,2526_F1.csv
2026-05-04,Ligue 1 2025-26,2025-26,Monaco,Marseille,2,1,False,2.14,3.62,3.06,,,H,0,2526_F1.csv
2026-05-04,Serie A 2025-26,2025-26,Cremonese,Bologna,1,2,False,3.55,3.37,2.05,,,A,2,2526_I1.csv
2026-05-04,Serie A 2025-26,2025-26,Inter,Roma,5,2,False,1.63,3.84,5.22,,,H,0,2526_I1.csv
2026-05-04,Serie A 2025-26,2025-26,Pisa,Torino,0,1,False,3.05,2.96,2.49,,,A,2,2526_I1.csv
2026-05-13,La Liga 2025-26,2025-26,Alaves,Barcelona,1,0,False,3.09,3.75,2.1,,,H,0,2526_SP1.csv
2026-05-13,La Liga 2025-26,2025-26,Espanol,Ath Bilbao,2,0,False,2.61,3.21,2.69,,,H,0,2526_SP1.csv
2026-05-13,La Liga 2025-26,2025-26,Getafe,Mallorca,3,1,False,2.19,3.07,3.51,,,H,0,2526_SP1.csv
2026-05-13,La Liga 2025-26,2025-26,Villarreal,Sevilla,2,3,False,2.09,3.29,3.5,,,A,2,2526_SP1.csv
2026-05-13,Ligue 1 2025-26,2025-26,Brest,Strasbourg,1,2,False,2.68,3.47,2.42,,,A,2,2526_F1.csv
2026-05-13,Ligue 1 2025-26,2025-26,Lens,Paris SG,0,2,False,3.3,3.91,1.95,,,A,2,2526_F1.csv
2026-05-13,Premier League 2025-26,2025-26,Man City,Crystal Palace,3,0,False,1.19,7.03,12.75,,,H,0,2526_E0.csv
2026-05-14,La Liga 2025-26,2025-26,Girona,Sociedad,1,1,False,2.06,3.64,3.21,,,D,1,2526_SP1.csv
2026-05-14,La Liga 2025-26,2025-26,Real Madrid,Oviedo,2,0,False,1.23,6.28,10.42,,,H,0,2526_SP1.csv
2026-05-14,La Liga 2025-26,2025-26,Valencia,Vallecano,1,1,False,2.17,3.33,3.23,,,D,1,2526_SP1.csv
2026-05-15,Premier League 2025-26,2025-26,Aston Villa,Liverpool,4,2,False,2.76,3.44,2.43,,,H,0,2526_E0.csv
2026-05-16,Bundesliga 2025-26,2025-26,Bayern Munich,FC Koln,5,1,False,1.14,8.71,12.84,,,H,0,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Ein Frankfurt,Stuttgart,2,2,False,3.35,4.22,1.86,,,D,1,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Freiburg,RB Leipzig,4,1,False,2.65,3.88,2.28,,,H,0,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Heidenheim,Mainz,0,2,False,1.88,4.14,3.35,,,A,2,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Leverkusen,Hamburg,1,1,False,1.25,6.29,8.83,,,D,1,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,M'gladbach,Hoffenheim,4,0,False,4.1,4.4,1.67,,,H,0,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,St Pauli,Wolfsburg,1,3,False,2.78,3.63,2.28,,,A,2,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Union Berlin,Augsburg,4,0,False,2.57,3.77,2.39,,,H,0,2526_D1.csv
2026-05-16,Bundesliga 2025-26,2025-26,Werder Bremen,Dortmund,0,2,False,3.3,3.97,1.93,,,A,2,2526_D1.csv
2026-05-17,La Liga 2025-26,2025-26,Ath Bilbao,Celta,1,1,False,2.15,3.11,3.42,,,D,1,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Ath Madrid,Girona,1,0,False,1.74,3.74,4.25,,,H,0,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Barcelona,Betis,3,1,False,1.33,5.5,7.08,,,H,0,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Elche,Getafe,1,0,False,2.2,2.91,3.57,,,H,0,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Levante,Mallorca,2,0,False,2.12,3.33,3.27,,,H,0,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Osasuna,Espanol,1,2,False,2.05,3.11,3.7,,,A,2,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Oviedo,Alaves,0,1,False,3.69,3.56,1.9,,,A,2,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Sevilla,Real Madrid,0,1,False,3.03,3.5,2.16,,,A,2,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Sociedad,Valencia,3,4,False,2.13,3.37,3.21,,,A,2,2526_SP1.csv
2026-05-17,La Liga 2025-26,2025-26,Vallecano,Villarreal,2,0,False,2.38,3.48,2.69,,,H,0,2526_SP1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Brest,Angers,1,1,False,1.79,3.64,4.16,,,D,1,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Lille,Auxerre,0,2,False,1.36,4.77,7.87,,,A,2,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Lorient,Le Havre,0,2,False,2.55,3.43,2.56,,,A,2,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Lyon,Lens,0,4,False,1.73,4.03,4.04,,,A,2,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Marseille,Rennes,3,1,False,1.99,3.69,3.33,,,H,0,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Nantes,Toulouse,0,0,False,2.52,3.51,2.55,,,D,1,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Nice,Metz,0,0,False,1.34,5.09,7.75,,,D,1,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Paris FC,Paris SG,2,1,False,5.15,4.54,1.52,,,H,0,2526_F1.csv
2026-05-17,Ligue 1 2025-26,2025-26,Strasbourg,Monaco,5,4,False,2.86,3.83,2.15,,,H,0,2526_F1.csv
2026-05-17,Premier League 2025-26,2025-26,Brentford,Crystal Palace,2,2,False,1.71,4.09,4.17,,,D,1,2526_E0.csv
2026-05-17,Premier League 2025-26,2025-26,Everton,Sunderland,1,3,False,1.81,3.63,4.18,,,A,2,2526_E0.csv
2026-05-17,Premier League 2025-26,2025-26,Leeds,Brighton,1,0,False,3.09,3.57,2.14,,,H,0,2526_E0.csv
2026-05-17,Premier League 2025-26,2025-26,Man United,Nott'm Forest,3,2,False,1.58,4.23,4.94,,,H,0,2526_E0.csv
2026-05-17,Premier League 2025-26,2025-26,Newcastle,West Ham,3,1,False,2.05,3.78,3.15,,,H,0,2526_E0.csv
2026-05-17,Premier League 2025-26,2025-26,Wolves,Fulham,1,1,False,3.68,3.78,1.87,,,D,1,2526_E0.csv
2026-05-17,Serie A 2025-26,2025-26,Atalanta,Bologna,0,1,False,1.64,4.06,4.65,,,A,2,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Cagliari,Torino,2,1,False,2.35,3.11,3.08,,,H,0,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Como,Parma,1,0,False,1.24,5.69,11.34,,,H,0,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Genoa,Milan,1,2,False,4.65,3.69,1.71,,,A,2,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Inter,Verona,1,1,False,1.18,6.85,12.88,,,D,1,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Juventus,Fiorentina,0,2,False,1.31,5.28,8.38,,,A,2,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Pisa,Napoli,0,3,False,8.06,4.63,1.37,,,A,2,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Roma,Lazio,2,0,False,1.52,4.09,6.0,,,H,0,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Sassuolo,Lecce,2,3,False,2.67,3.18,2.61,,,A,2,2526_I1.csv
2026-05-17,Serie A 2025-26,2025-26,Udinese,Cremonese,0,1,False,2.34,3.26,2.97,,,A,2,2526_I1.csv
2026-05-18,Premier League 2025-26,2025-26,Arsenal,Burnley,1,0,False,1.08,10.12,22.13,,,H,0,2526_E0.csv
2026-05-19,Premier League 2025-26,2025-26,Bournemouth,Man City,1,1,False,4.42,4.27,1.66,,,D,1,2526_E0.csv
2026-05-19,Premier League 2025-26,2025-26,Chelsea,Tottenham,2,1,False,1.9,3.64,3.76,,,H,0,2526_E0.csv
2026-05-22,Serie A 2025-26,2025-26,Fiorentina,Atalanta,1,1,False,2.65,3.43,2.49,,,D,1,2526_I1.csv
2026-05-23,La Liga 2025-26,2025-26,Alaves,Vallecano,1,2,False,2.41,3.31,2.82,,,A,2,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Betis,Levante,2,1,False,2.19,3.26,3.26,,,H,0,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Celta,Sevilla,1,0,False,1.74,3.68,4.52,,,H,0,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Espanol,Sociedad,1,1,False,2.4,3.41,2.76,,,D,1,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Getafe,Osasuna,1,0,False,2.41,2.77,3.38,,,H,0,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Girona,Elche,1,1,False,1.76,3.86,4.16,,,D,1,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Mallorca,Oviedo,3,0,False,1.45,4.33,6.9,,,H,0,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Real Madrid,Ath Bilbao,4,2,False,1.46,4.63,5.84,,,H,0,2526_SP1.csv
2026-05-23,La Liga 2025-26,2025-26,Valencia,Barcelona,3,1,False,3.54,3.98,1.84,,,H,0,2526_SP1.csv
2026-05-23,Serie A 2025-26,2025-26,Bologna,Inter,3,3,False,2.95,3.64,2.19,,,D,1,2526_I1.csv
2026-05-23,Serie A 2025-26,2025-26,Lazio,Pisa,2,1,False,1.52,4.16,5.76,,,H,0,2526_I1.csv
2026-05-24,La Liga 2025-26,2025-26,Villarreal,Ath Madrid,5,1,False,2.39,3.71,2.58,,,H,0,2526_SP1.csv
2026-05-24,Premier League 2025-26,2025-26,Brighton,Man United,0,3,False,1.86,3.98,3.58,,,A,2,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Burnley,Wolves,1,1,False,2.36,3.5,2.77,,,D,1,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Crystal Palace,Arsenal,1,2,False,4.13,3.86,1.76,,,A,2,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Fulham,Newcastle,2,0,False,2.82,3.66,2.27,,,H,0,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Liverpool,Brentford,1,1,False,1.8,4.09,3.73,,,D,1,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Man City,Aston Villa,1,2,False,1.28,5.93,8.39,,,A,2,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Nott'm Forest,Bournemouth,1,1,False,3.19,3.72,2.05,,,D,1,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Sunderland,Chelsea,2,1,False,3.47,3.59,1.99,,,H,0,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,Tottenham,Everton,1,0,False,1.89,3.63,3.78,,,H,0,2526_E0.csv
2026-05-24,Premier League 2025-26,2025-26,West Ham,Leeds,3,0,False,1.82,3.9,3.75,,,H,0,2526_E0.csv
2026-05-24,Serie A 2025-26,2025-26,Cremonese,Como,1,4,False,5.33,4.05,1.55,,,A,2,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Lecce,Genoa,1,0,False,1.73,3.42,4.84,,,H,0,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Milan,Cagliari,1,2,False,1.26,5.3,10.35,,,A,2,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Napoli,Udinese,1,0,False,1.47,4.07,6.72,,,H,0,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Parma,Sassuolo,1,0,False,2.61,3.3,2.55,,,H,0,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Torino,Juventus,2,2,False,7.23,4.45,1.4,,,D,1,2526_I1.csv
2026-05-24,Serie A 2025-26,2025-26,Verona,Roma,0,2,False,9.84,5.01,1.3,,,A,2,2526_I1.csv
2026-06-01,Premier League 2025-26,2025-26,West Ham,Nott'm Forest,1,2,False,3.1,3.33,2.3,,,A,2,2526_E0.csv
2026-06-01,Serie A 2025-26,2025-26,Lecce,Roma,0,2,False,5.22,3.4,1.74,,,A,2,2526_I1.csv
2026-06-01,Serie A 2025-26,2025-26,Pisa,Como,0,3,False,5.15,3.43,1.74,,,A,2,2526_I1.csv
2026-06-01,Serie A 2025-26,2025-26,Sassuolo,Juventus,0,3,False,5.04,3.74,1.68,,,A,2,2526_I1.csv
2026-06-02,Bundesliga 2025-26,2025-26,Union Berlin,Ein Frankfurt,1,1,False,2.04,3.46,3.52,,,D,1,2526_D1.csv
2026-06-02,La Liga 2025-26,2025-26,Celta,Osasuna,1,2,False,1.97,3.27,4.06,,,A,2,2526_SP1.csv
2026-06-02,Ligue 1 2025-26,2025-26,Metz,Lille,0,0,False,5.71,4.16,1.55,,,D,1,2526_F1.csv
2026-06-02,Premier League 2025-26,2025-26,Leeds,Nott'm Forest,3,1,False,2.21,3.26,3.37,,,H,0,2526_E0.csv
2026-06-02,Serie A 2025-26,2025-26,Verona,Pisa,0,0,False,2.49,2.97,3.1,,,D,1,2526_I1.csv
2026-06-03,Bundesliga 2025-26,2025-26,Bayern Munich,M'gladbach,4,1,False,1.19,7.43,11.55,,,H,0,2526_D1.csv
2026-06-03,La Liga 2025-26,2025-26,Celta,Real Madrid,1,2,False,3.15,3.33,2.25,,,A,2,2526_SP1.csv
2026-06-03,Ligue 1 2025-26,2025-26,Paris SG,Monaco,1,3,False,1.34,5.55,7.27,,,A,2,2526_F1.csv
2026-06-03,Serie A 2025-26,2025-26,Napoli,Torino,2,1,False,1.56,3.75,6.32,,,H,0,2526_I1.csv
2026-06-04,La Liga 2025-26,2025-26,Girona,Villarreal,1,0,False,3.09,3.45,2.19,,,H,0,2526_SP1.csv
2026-06-04,Serie A 2025-26,2025-26,Juventus,Genoa,2,0,False,1.36,4.52,8.82,,,H,0,2526_I1.csv
2026-06-04,Serie A 2025-26,2025-26,Lecce,Atalanta,0,3,False,4.73,3.64,1.72,,,A,2,2526_I1.csv
2026-06-04,Serie A 2025-26,2025-26,Napoli,Milan,1,0,False,2.52,2.98,2.98,,,H,0,2526_I1.csv
2026-06-04,Serie A 2025-26,2025-26,Udinese,Como,0,0,False,4.97,3.71,1.67,,,D,1,2526_I1.csv
2026-07-01,Premier League 2025-26,2025-26,Bournemouth,Tottenham,3,2,False,2.11,3.62,3.27,,,H,0,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Brentford,Sunderland,3,0,False,1.83,3.56,4.36,,,H,0,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Burnley,Man United,2,2,False,4.68,3.95,1.7,,,D,1,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Crystal Palace,Aston Villa,0,0,False,3.08,3.36,2.31,,,D,1,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Everton,Wolves,1,1,False,1.76,3.55,4.85,,,D,1,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Fulham,Chelsea,2,1,False,3.38,3.59,2.07,,,H,0,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Man City,Brighton,1,1,False,1.37,5.23,7.27,,,D,1,2526_E0.csv
2026-07-01,Premier League 2025-26,2025-26,Newcastle,Leeds,4,3,False,1.67,3.87,5.02,,,H,0,2526_E0.csv
2026-07-01,Serie A 2025-26,2025-26,Bologna,Atalanta,0,2,False,2.71,3.3,2.57,,,A,2,2526_I1.csv
2026-07-01,Serie A 2025-26,2025-26,Lazio,Fiorentina,2,2,False,2.39,3.1,3.12,,,D,1,2526_I1.csv
2026-07-01,Serie A 2025-26,2025-26,Napoli,Verona,2,2,False,1.34,4.72,9.56,,,D,1,2526_I1.csv
2026-07-01,Serie A 2025-26,2025-26,Parma,Inter,0,2,False,7.96,4.96,1.36,,,A,2,2526_I1.csv
2026-07-01,Serie A 2025-26,2025-26,Torino,Udinese,1,2,False,2.3,3.04,3.36,,,A,2,2526_I1.csv
2026-07-02,Bundesliga 2025-26,2025-26,Freiburg,Werder Bremen,1,0,False,1.79,3.7,4.17,,,H,0,2526_D1.csv
2026-07-02,Bundesliga 2025-26,2025-26,Heidenheim,Hamburg,0,2,False,2.78,3.41,2.41,,,A,2,2526_D1.csv
2026-07-02,Bundesliga 2025-26,2025-26,M'gladbach,Leverkusen,1,1,False,3.41,3.67,1.99,,,D,1,2526_D1.csv
2026-07-02,Bundesliga 2025-26,2025-26,Mainz,Augsburg,2,0,False,2.04,3.51,3.41,,,H,0,2526_D1.csv
2026-07-02,Bundesliga 2025-26,2025-26,St Pauli,Stuttgart,2,1,False,4.2,3.63,1.8,,,H,0,2526_D1.csv
2026-07-02,Bundesliga 2025-26,2025-26,Wolfsburg,Dortmund,1,2,False,4.24,4.01,1.71,,,A,2,2526_D1.csv
2026-07-02,La Liga 2025-26,2025-26,Barcelona,Mallorca,3,0,False,1.15,8.3,14.69,,,H,0,2526_SP1.csv
2026-07-02,La Liga 2025-26,2025-26,Sociedad,Elche,3,1,False,1.64,3.97,5.04,,,H,0,2526_SP1.csv
2026-07-02,Ligue 1 2025-26,2025-26,Brest,Lorient,2,0,False,2.22,3.13,3.35,,,H,0,2526_F1.csv
2026-07-02,Ligue 1 2025-26,2025-26,Lens,Rennes,3,1,False,1.76,3.81,4.19,,,H,0,2526_F1.csv
2026-07-02,Ligue 1 2025-26,2025-26,Nantes,Lyon,0,1,False,4.87,3.72,1.69,,,A,2,2526_F1.csv
2026-07-02,Premier League 2025-26,2025-26,Arsenal,Sunderland,3,0,False,1.21,6.23,14.08,,,H,0,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Bournemouth,Aston Villa,1,1,False,2.68,3.6,2.46,,,D,1,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Burnley,West Ham,0,2,False,3.28,3.5,2.14,,,A,2,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Fulham,Everton,1,2,False,2.1,3.27,3.64,,,A,2,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Man United,Tottenham,2,0,False,1.57,4.54,4.97,,,H,0,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Newcastle,Brentford,2,3,False,2.05,3.53,3.51,,,A,2,2526_E0.csv
2026-07-02,Premier League 2025-26,2025-26,Wolves,Chelsea,1,3,False,4.9,4.05,1.65,,,A,2,2526_E0.csv
2026-07-02,Serie A 2025-26,2025-26,Fiorentina,Torino,2,2,False,1.75,3.63,4.7,,,D,1,2526_I1.csv
2026-07-02,Serie A 2025-26,2025-26,Genoa,Napoli,2,3,False,4.42,3.21,1.91,,,A,2,2526_I1.csv
2026-07-03,Bundesliga 2025-26,2025-26,FC Koln,Dortmund,1,2,False,4.1,3.97,1.73,,,A,2,2526_D1.csv
2026-07-03,Bundesliga 2025-26,2025-26,Freiburg,Leverkusen,3,3,False,2.86,3.35,2.35,,,D,1,2526_D1.csv
2026-07-03,Bundesliga 2025-26,2025-26,Heidenheim,Hoffenheim,2,4,False,4.87,4.31,1.58,,,A,2,2526_D1.csv
2026-07-03,Bundesliga 2025-26,2025-26,Mainz,Stuttgart,2,2,False,3.05,3.65,2.12,,,D,1,2526_D1.csv
2026-07-03,Bundesliga 2025-26,2025-26,RB Leipzig,Augsburg,2,1,False,1.41,4.88,6.35,,,H,0,2526_D1.csv
2026-07-03,Bundesliga 2025-26,2025-26,Wolfsburg,Hamburg,1,2,False,2.3,3.52,2.82,,,A,2,2526_D1.csv
2026-07-03,La Liga 2025-26,2025-26,Ath Bilbao,Barcelona,0,1,False,4.75,4.31,1.61,,,A,2,2526_SP1.csv
2026-07-03,La Liga 2025-26,2025-26,Ath Madrid,Sociedad,3,2,False,1.6,3.98,5.32,,,H,0,2526_SP1.csv
2026-07-03,La Liga 2025-26,2025-26,Levante,Girona,1,1,False,2.78,3.35,2.46,,,D,1,2526_SP1.csv
2026-07-03,La Liga 2025-26,2025-26,Osasuna,Mallorca,2,2,False,1.74,3.55,4.93,,,D,1,2526_SP1.csv
2026-07-03,Ligue 1 2025-26,2025-26,Auxerre,Strasbourg,0,0,False,3.51,3.32,2.07,,,D,1,2526_F1.csv
2026-07-03,Ligue 1 2025-26,2025-26,Nantes,Angers,0,1,False,2.17,3.15,3.42,,,A,2,2526_F1.csv
2026-07-03,Ligue 1 2025-26,2025-26,Toulouse,Marseille,0,1,False,2.93,3.46,2.28,,,A,2,2526_F1.csv
2026-07-03,Serie A 2025-26,2025-26,Atalanta,Udinese,2,2,False,1.65,3.7,5.28,,,D,1,2526_I1.csv
2026-07-03,Serie A 2025-26,2025-26,Cagliari,Como,1,2,False,5.58,3.84,1.6,,,A,2,2526_I1.csv
2026-07-03,Serie A 2025-26,2025-26,Juventus,Pisa,4,0,False,1.23,5.94,12.02,,,H,0,2526_I1.csv
2026-08-01,Premier League 2025-26,2025-26,Arsenal,Liverpool,0,0,False,1.6,4.11,5.25,,,D,1,2526_E0.csv
2026-08-01,Serie A 2025-26,2025-26,Cremonese,Cagliari,2,2,False,2.35,3.12,3.12,,,D,1,2526_I1.csv
2026-08-01,Serie A 2025-26,2025-26,Milan,Genoa,1,1,False,1.41,4.34,8.0,,,D,1,2526_I1.csv
2026-08-02,Bundesliga 2025-26,2025-26,Bayern Munich,Hoffenheim,5,1,False,1.26,6.34,8.44,,,H,0,2526_D1.csv
2026-08-02,Bundesliga 2025-26,2025-26,FC Koln,RB Leipzig,1,2,False,3.14,3.81,2.05,,,A,2,2526_D1.csv
2026-08-02,La Liga 2025-26,2025-26,Alaves,Getafe,0,2,False,2.3,2.78,3.69,,,A,2,2526_SP1.csv
2026-08-02,La Liga 2025-26,2025-26,Ath Bilbao,Levante,4,2,False,1.61,3.8,5.52,,,H,0,2526_SP1.csv
2026-08-02,La Liga 2025-26,2025-26,Ath Madrid,Betis,0,1,False,1.47,4.47,6.15,,,A,2,2526_SP1.csv
2026-08-02,La Liga 2025-26,2025-26,Sevilla,Girona,1,1,False,2.09,3.33,3.51,,,D,1,2526_SP1.csv
2026-08-02,La Liga 2025-26,2025-26,Valencia,Real Madrid,0,2,False,5.59,4.47,1.51,,,A,2,2526_SP1.csv
2026-08-02,Ligue 1 2025-26,2025-26,Angers,Toulouse,1,0,False,3.43,3.1,2.21,,,H,0,2526_F1.csv
2026-08-02,Ligue 1 2025-26,2025-26,Auxerre,Paris FC,0,0,False,2.46,3.18,2.87,,,D,1,2526_F1.csv
2026-08-02,Ligue 1 2025-26,2025-26,Le Havre,Strasbourg,2,1,False,3.91,3.47,1.91,,,H,0,2526_F1.csv
2026-08-02,Ligue 1 2025-26,2025-26,Nice,Monaco,0,0,False,3.01,3.76,2.13,,,D,1,2526_F1.csv
2026-08-02,Ligue 1 2025-26,2025-26,Paris SG,Marseille,5,0,False,1.39,5.02,6.54,,,H,0,2526_F1.csv
2026-08-02,Premier League 2025-26,2025-26,Brighton,Crystal Palace,0,1,False,1.96,3.57,3.68,,,A,2,2526_E0.csv
2026-08-02,Premier League 2025-26,2025-26,Liverpool,Man City,1,2,False,2.34,3.68,2.76,,,A,2,2526_E0.csv
2026-08-02,Serie A 2025-26,2025-26,Bologna,Parma,0,1,False,1.59,3.91,5.63,,,A,2,2526_I1.csv
2026-08-02,Serie A 2025-26,2025-26,Juventus,Lazio,2,2,False,1.45,4.09,7.57,,,D,1,2526_I1.csv
2026-08-02,Serie A 2025-26,2025-26,Lecce,Udinese,2,1,False,3.04,2.86,2.59,,,H,0,2526_I1.csv
2026-08-02,Serie A 2025-26,2025-26,Sassuolo,Inter,0,5,False,6.87,4.42,1.44,,,A,2,2526_I1.csv
2026-08-03,Bundesliga 2025-26,2025-26,St Pauli,Ein Frankfurt,0,0,False,2.64,3.3,2.56,,,D,1,2526_D1.csv
2026-08-03,Bundesliga 2025-26,2025-26,Union Berlin,Werder Bremen,1,4,False,2.2,3.3,3.2,,,A,2,2526_D1.csv
2026-08-03,La Liga 2025-26,2025-26,Getafe,Betis,2,0,False,2.8,2.84,2.72,,,H,0,2526_SP1.csv
2026-08-03,La Liga 2025-26,2025-26,Sevilla,Vallecano,1,1,False,2.47,3.1,2.93,,,D,1,2526_SP1.csv
2026-08-03,La Liga 2025-26,2025-26,Valencia,Alaves,3,2,False,2.06,3.1,3.85,,,H,0,2526_SP1.csv
2026-08-03,La Liga 2025-26,2025-26,Villarreal,Elche,2,1,False,1.47,4.49,5.99,,,H,0,2526_SP1.csv
2026-08-03,Ligue 1 2025-26,2025-26,Brest,Le Havre,2,0,False,1.86,3.46,3.97,,,H,0,2526_F1.csv
2026-08-03,Ligue 1 2025-26,2025-26,Lens,Metz,3,0,False,1.26,5.74,9.96,,,H,0,2526_F1.csv
2026-08-03,Ligue 1 2025-26,2025-26,Lille,Lorient,1,1,False,1.55,4.0,5.74,,,D,1,2526_F1.csv
2026-08-03,Ligue 1 2025-26,2025-26,Lyon,Paris FC,1,1,False,1.64,3.86,4.97,,,D,1,2526_F1.csv
2026-08-03,Ligue 1 2025-26,2025-26,Nice,Rennes,0,4,False,2.74,3.56,2.36,,,A,2,2526_F1.csv
2026-08-03,Serie A 2025-26,2025-26,Bologna,Verona,1,2,False,1.54,3.89,6.2,,,A,2,2526_I1.csv
2026-08-03,Serie A 2025-26,2025-26,Fiorentina,Parma,0,0,False,1.7,3.64,4.89,,,D,1,2526_I1.csv
2026-08-03,Serie A 2025-26,2025-26,Genoa,Roma,2,1,False,4.22,3.32,1.89,,,H,0,2526_I1.csv
2026-08-03,Serie A 2025-26,2025-26,Lecce,Cremonese,2,1,False,2.11,2.96,3.89,,,H,0,2526_I1.csv
2026-08-03,Serie A 2025-26,2025-26,Milan,Inter,1,0,False,3.41,3.14,2.19,,,H,0,2526_I1.csv
2026-08-05,Bundesliga 2025-26,2025-26,Dortmund,Ein Frankfurt,3,2,False,1.64,4.38,4.43,,,H,0,2526_D1.csv
2026-08-05,La Liga 2025-26,2025-26,Levante,Osasuna,3,2,False,2.51,3.23,2.81,,,H,0,2526_SP1.csv
